sample_id,scenario,mechanism,metric,value
ShortSqueeze__RuleLLM,ShortSqueeze,RuleLLM,volume_metrics,"{""mean_volume"": 15.844249450831276, ""total_volume"": 3168.849890166255}"
ShortSqueeze__Rag,ShortSqueeze,Rag,deviation_metrics,"{""final_deviation_pct"": 97.00814283031741, ""max_abs_deviation_pct"": 267.1303806790955, ""mean_abs_deviation_pct"": 179.76815195853413}"
ShortSqueeze__Rag,ShortSqueeze,Rag,price_metrics,"{""final"": 98.5040714151587, ""initial"": 29.089137751456374, ""max"": 183.56519033954774, ""mean"": 139.67496735678162, ""min"": 29.089137751456374, ""total_rounds"": 200}"
ShortSqueeze__Rag,ShortSqueeze,Rag,return_metrics,"{""annualized_volatility_pct"": 564.9766525534668, ""max_drawdown_pct"": -1.4179013850288222, ""volatility_pct"": 35.59018379081472}"
ShortSqueeze__Rag,ShortSqueeze,Rag,volume_metrics,"{""mean_volume"": 15.304587218801116, ""total_volume"": 3060.9174437602233}"
SorosPound__Rule,SorosPound,Rule,deviation_metrics,"{""final_deviation_pct"": 49.01986297263549, ""max_abs_deviation_pct"": 817.3606057350431, ""mean_abs_deviation_pct"": 317.73803494328854}"
SorosPound__Rule,SorosPound,Rule,price_metrics,"{""final"": 141.5688698240037, ""initial"": 99.92062820593641, ""max"": 871.492575448291, ""mean"": 396.8511331961241, ""min"": 99.92062820593641, ""total_rounds"": 200}"
SorosPound__Rule,SorosPound,Rule,return_metrics,"{""annualized_volatility_pct"": 123.40732923042248, ""max_drawdown_pct"": -15.384675921378625, ""volatility_pct"": 7.773931026342138}"
SorosPound__Rule,SorosPound,Rule,volume_metrics,"{""mean_volume"": 222.7675, ""total_volume"": 44553.5}"
SorosPound__LLM,SorosPound,LLM,deviation_metrics,"{""final_deviation_pct"": -14.158472437697544, ""max_abs_deviation_pct"": 102.72112324614433, ""mean_abs_deviation_pct"": 21.709012919180932}"
SorosPound__LLM,SorosPound,LLM,price_metrics,"{""final"": 81.54945118418733, ""initial"": 99.92912680658304, ""max"": 192.58506708383712, ""mean"": 76.58076909536756, ""min"": 15.979578315246702, ""total_rounds"": 200}"
SorosPound__LLM,SorosPound,LLM,return_metrics,"{""annualized_volatility_pct"": 424.86471349845607, ""max_drawdown_pct"": -79.32788347526383, ""volatility_pct"": 26.76396125627671}"
SorosPound__LLM,SorosPound,LLM,volume_metrics,"{""mean_volume"": 35.115, ""total_volume"": 7023.0}"
SorosPound__RuleLLM,SorosPound,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 77.49391254674387, ""max_abs_deviation_pct"": 840.3919752014145, ""mean_abs_deviation_pct"": 299.74840736582826}"
SorosPound__RuleLLM,SorosPound,RuleLLM,price_metrics,"{""final"": 168.61921691940668, ""initial"": 99.9244353913076, ""max"": 893.3723764413438, ""mean"": 379.7609869975368, ""min"": 99.9244353913076, ""total_rounds"": 200}"
SorosPound__RuleLLM,SorosPound,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 113.52464498839545, ""max_drawdown_pct"": -9.556908504191595, ""volatility_pct"": 7.151380436099748}"
SorosPound__RuleLLM,SorosPound,RuleLLM,volume_metrics,"{""mean_volume"": 159.85, ""total_volume"": 31970.0}"
SorosPound__Rag,SorosPound,Rag,deviation_metrics,"{""final_deviation_pct"": -5.365547198523802, ""max_abs_deviation_pct"": 20.076265544357575, ""mean_abs_deviation_pct"": 6.408707966455447}"
SorosPound__Rag,SorosPound,Rag,price_metrics,"{""final"": 89.90273016140239, ""initial"": 99.93569665041555, ""max"": 111.98798844434448, ""mean"": 95.59866869752346, ""min"": 75.9275477328603, ""total_rounds"": 200}"
SorosPound__Rag,SorosPound,Rag,return_metrics,"{""annualized_volatility_pct"": 195.8850699020608, ""max_drawdown_pct"": -14.834796568496417, ""volatility_pct"": 12.339599535984673}"
SorosPound__Rag,SorosPound,Rag,volume_metrics,"{""mean_volume"": 199.355, ""total_volume"": 39871.0}"
SouthSeaBubble__Rule,SouthSeaBubble,Rule,deviation_metrics,"{""final_deviation_pct"": 147.31711694526007, ""max_abs_deviation_pct"": 598.0064612490877, ""mean_abs_deviation_pct"": 307.119559618686}"
SouthSeaBubble__Rule,SouthSeaBubble,Rule,price_metrics,"{""final"": 247.31711694526007, ""initial"": 100.01188547663787, ""max"": 698.0064612490877, ""mean"": 407.119559618686, ""min"": 100.01188547663787, ""total_rounds"": 200}"
SouthSeaBubble__Rule,SouthSeaBubble,Rule,return_metrics,"{""annualized_volatility_pct"": 97.26623969733716, ""max_drawdown_pct"": -6.80113047882397, ""volatility_pct"": 6.127197171465536}"
SouthSeaBubble__Rule,SouthSeaBubble,Rule,volume_metrics,"{""mean_volume"": 146.2725, ""total_volume"": 29254.5}"
SouthSeaBubble__LLM,SouthSeaBubble,LLM,deviation_metrics,"{""final_deviation_pct"": 8.508874189852037, ""max_abs_deviation_pct"": 92.64416715672903, ""mean_abs_deviation_pct"": 4.880628435714472}"
SouthSeaBubble__LLM,SouthSeaBubble,LLM,price_metrics,"{""final"": 108.50887418985204, ""initial"": 100.02126436692113, ""max"": 192.64416715672903, ""mean"": 103.76785050698403, ""min"": 67.16516089316532, ""total_rounds"": 200}"
SouthSeaBubble__LLM,SouthSeaBubble,LLM,return_metrics,"{""annualized_volatility_pct"": 218.58888466742155, ""max_drawdown_pct"": -42.436105398011634, ""volatility_pct"": 13.769805433166121}"
SouthSeaBubble__LLM,SouthSeaBubble,LLM,volume_metrics,"{""mean_volume"": 30.6575, ""total_volume"": 6131.5}"
SouthSeaBubble__RuleLLM,SouthSeaBubble,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 159.2986956236361, ""max_abs_deviation_pct"": 586.0375793766383, ""mean_abs_deviation_pct"": 303.27545946138537}"
SouthSeaBubble__RuleLLM,SouthSeaBubble,RuleLLM,price_metrics,"{""final"": 259.2986956236361, ""initial"": 100.0013110107171, ""max"": 686.0375793766383, ""mean"": 403.2752777175709, ""min"": 99.98649753181512, ""total_rounds"": 200}"
SouthSeaBubble__RuleLLM,SouthSeaBubble,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 97.84547241845372, ""max_drawdown_pct"": -4.09599469950168, ""volatility_pct"": 6.1636854031632895}"
SouthSeaBubble__RuleLLM,SouthSeaBubble,RuleLLM,volume_metrics,"{""mean_volume"": 156.3275, ""total_volume"": 31265.5}"
SouthSeaBubble__Rag,SouthSeaBubble,Rag,deviation_metrics,"{""final_deviation_pct"": -21.01315175307218, ""max_abs_deviation_pct"": 421.8163756564793, ""mean_abs_deviation_pct"": 58.56837467857359}"
SouthSeaBubble__Rag,SouthSeaBubble,Rag,price_metrics,"{""final"": 78.98684824692782, ""initial"": 99.98759258179531, ""max"": 521.8163756564793, ""mean"": 71.47044931258861, ""min"": 0.01, ""total_rounds"": 200}"
SouthSeaBubble__Rag,SouthSeaBubble,Rag,return_metrics,"{""annualized_volatility_pct"": 33048.78181298574, ""max_drawdown_pct"": -99.99515866805882, ""volatility_pct"": 2081.877566923681}"
SouthSeaBubble__Rag,SouthSeaBubble,Rag,volume_metrics,"{""mean_volume"": 1015.07, ""total_volume"": 203014.0}"
StatusQuoBias__Rule,StatusQuoBias,Rule,deviation_metrics,"{""final_deviation_pct"": 9.268173899005092, ""max_abs_deviation_pct"": 241.93441673087165, ""mean_abs_deviation_pct"": 64.77214838508016}"
StatusQuoBias__Rule,StatusQuoBias,Rule,price_metrics,"{""final"": 109.26817389900509, ""initial"": 99.99801484916883, ""max"": 341.93441673087165, ""mean"": 164.77212853357184, ""min"": 99.99801484916883, ""total_rounds"": 200}"
StatusQuoBias__Rule,StatusQuoBias,Rule,return_metrics,"{""annualized_volatility_pct"": 193.2020780741722, ""max_drawdown_pct"": -4.85612737774377, ""volatility_pct"": 12.170586937265345}"
StatusQuoBias__Rule,StatusQuoBias,Rule,volume_metrics,"{""mean_volume"": 64.965, ""total_volume"": 12993.0}"
StatusQuoBias__LLM,StatusQuoBias,LLM,deviation_metrics,"{""final_deviation_pct"": 70.43535898838812, ""max_abs_deviation_pct"": 366.0236609875078, ""mean_abs_deviation_pct"": 119.2312063520771}"
StatusQuoBias__LLM,StatusQuoBias,LLM,price_metrics,"{""final"": 170.43535898838812, ""initial"": 99.99536461194073, ""max"": 466.0236609875078, ""mean"": 198.42138592864313, ""min"": 0.01, ""total_rounds"": 200}"
StatusQuoBias__LLM,StatusQuoBias,LLM,return_metrics,"{""annualized_volatility_pct"": 496024.55260747165, ""max_drawdown_pct"": -99.98527623139077, ""volatility_pct"": 31246.60977098679}"
StatusQuoBias__LLM,StatusQuoBias,LLM,volume_metrics,"{""mean_volume"": 1521.6025, ""total_volume"": 304320.5}"
StatusQuoBias__RuleLLM,StatusQuoBias,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 77.64755359916327, ""max_abs_deviation_pct"": 372.85710929471065, ""mean_abs_deviation_pct"": 156.26311802755885}"
StatusQuoBias__RuleLLM,StatusQuoBias,RuleLLM,price_metrics,"{""final"": 177.64755359916327, ""initial"": 100.00069094293707, ""max"": 472.85710929471065, ""mean"": 256.2631180275588, ""min"": 100.00069094293707, ""total_rounds"": 200}"
StatusQuoBias__RuleLLM,StatusQuoBias,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 156.07398412518899, ""max_drawdown_pct"": -33.815440724587596, ""volatility_pct"": 9.83173686005459}"
StatusQuoBias__RuleLLM,StatusQuoBias,RuleLLM,volume_metrics,"{""mean_volume"": 537.255, ""total_volume"": 107451.0}"
StatusQuoBias__Rag,StatusQuoBias,Rag,deviation_metrics,"{""final_deviation_pct"": 40.13633711925581, ""max_abs_deviation_pct"": 321.5358872025663, ""mean_abs_deviation_pct"": 89.91555366128131}"
StatusQuoBias__Rag,StatusQuoBias,Rag,price_metrics,"{""final"": 140.1363371192558, ""initial"": 100.00331163287397, ""max"": 421.5358872025663, ""mean"": 173.4157042289945, ""min"": 0.01, ""total_rounds"": 200}"
StatusQuoBias__Rag,StatusQuoBias,Rag,return_metrics,"{""annualized_volatility_pct"": 359064.3599025011, ""max_drawdown_pct"": -99.97146363457311, ""volatility_pct"": 22618.92859449072}"
StatusQuoBias__Rag,StatusQuoBias,Rag,volume_metrics,"{""mean_volume"": 1704.9475, ""total_volume"": 340989.5}"
SunkCostFallacy__Rule,SunkCostFallacy,Rule,deviation_metrics,"{""final_deviation_pct"": 62.487737505967765, ""max_abs_deviation_pct"": 502.73696033552284, ""mean_abs_deviation_pct"": 154.89071567471734}"
SunkCostFallacy__Rule,SunkCostFallacy,Rule,price_metrics,"{""final"": 162.48773750596777, ""initial"": 99.990589396758, ""max"": 602.7369603355228, ""mean"": 254.7731811648027, ""min"": 97.98340997684092, ""total_rounds"": 200}"
SunkCostFallacy__Rule,SunkCostFallacy,Rule,return_metrics,"{""annualized_volatility_pct"": 190.70101250725537, ""max_drawdown_pct"": -3.609739280625047, ""volatility_pct"": 12.013034615771804}"
SunkCostFallacy__Rule,SunkCostFallacy,Rule,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
SunkCostFallacy__LLM,SunkCostFallacy,LLM,deviation_metrics,"{""final_deviation_pct"": 22.509759855059485, ""max_abs_deviation_pct"": 428.18308738599546, ""mean_abs_deviation_pct"": 142.45135127913048}"
SunkCostFallacy__LLM,SunkCostFallacy,LLM,price_metrics,"{""final"": 122.50975985505949, ""initial"": 99.98628639045546, ""max"": 528.1830873859955, ""mean"": 242.45098823943084, ""min"": 99.97740963957965, ""total_rounds"": 200}"
SunkCostFallacy__LLM,SunkCostFallacy,LLM,return_metrics,"{""annualized_volatility_pct"": 96.31589439775554, ""max_drawdown_pct"": -6.986245609787151, ""volatility_pct"": 6.067331044743342}"
SunkCostFallacy__LLM,SunkCostFallacy,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
SunkCostFallacy__RuleLLM,SunkCostFallacy,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 46.20141130065568, ""max_abs_deviation_pct"": 423.7238598673077, ""mean_abs_deviation_pct"": 142.1288730465494}"
SunkCostFallacy__RuleLLM,SunkCostFallacy,RuleLLM,price_metrics,"{""final"": 146.20141130065568, ""initial"": 99.98761820589792, ""max"": 523.7238598673077, ""mean"": 242.12874922860837, ""min"": 99.98761820589792, ""total_rounds"": 200}"
SunkCostFallacy__RuleLLM,SunkCostFallacy,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 99.81741933815876, ""max_drawdown_pct"": -7.99638612630047, ""volatility_pct"": 6.28790638288137}"
SunkCostFallacy__RuleLLM,SunkCostFallacy,RuleLLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
SunkCostFallacy__Rag,SunkCostFallacy,Rag,deviation_metrics,"{""final_deviation_pct"": 20.769794972931805, ""max_abs_deviation_pct"": 435.3041842881265, ""mean_abs_deviation_pct"": 142.6078421629333}"
SunkCostFallacy__Rag,SunkCostFallacy,Rag,price_metrics,"{""final"": 120.7697949729318, ""initial"": 99.99241472422301, ""max"": 535.3041842881265, ""mean"": 242.60776631017555, ""min"": 99.99241472422301, ""total_rounds"": 200}"
SunkCostFallacy__Rag,SunkCostFallacy,Rag,return_metrics,"{""annualized_volatility_pct"": 103.97259963585705, ""max_drawdown_pct"": -6.551079542049382, ""volatility_pct"": 6.54965813812768}"
SunkCostFallacy__Rag,SunkCostFallacy,Rag,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
TulipMania__Rule,TulipMania,Rule,deviation_metrics,"{""final_deviation_pct"": 88.07369113400895, ""max_abs_deviation_pct"": 425.4769345590494, ""mean_abs_deviation_pct"": 217.21382886780472}"
TulipMania__Rule,TulipMania,Rule,price_metrics,"{""final"": 188.07369113400895, ""initial"": 99.98948573329898, ""max"": 525.4769345590495, ""mean"": 316.9558009003256, ""min"": 77.10859555228937, ""total_rounds"": 200}"
TulipMania__Rule,TulipMania,Rule,return_metrics,"{""annualized_volatility_pct"": 111.13060019384169, ""max_drawdown_pct"": -20.60534472796953, ""volatility_pct"": 7.0005697895774155}"
TulipMania__Rule,TulipMania,Rule,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
TulipMania__LLM,TulipMania,LLM,deviation_metrics,"{""final_deviation_pct"": -4.622384988964285, ""max_abs_deviation_pct"": 81.61987533960036, ""mean_abs_deviation_pct"": 24.44267331578663}"
TulipMania__LLM,TulipMania,LLM,price_metrics,"{""final"": 95.37761501103572, ""initial"": 100.0044184534146, ""max"": 181.61987533960036, ""mean"": 78.67787135555561, ""min"": 29.870858786195022, ""total_rounds"": 200}"
TulipMania__LLM,TulipMania,LLM,return_metrics,"{""annualized_volatility_pct"": 291.06211547143675, ""max_drawdown_pct"": -80.9402283679622, ""volatility_pct"": 18.33518984785207}"
TulipMania__LLM,TulipMania,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
TulipMania__RuleLLM,TulipMania,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 102.85865012091622, ""max_abs_deviation_pct"": 438.305429801561, ""mean_abs_deviation_pct"": 230.0567031640491}"
TulipMania__RuleLLM,TulipMania,RuleLLM,price_metrics,"{""final"": 202.85865012091622, ""initial"": 100.00438815515838, ""max"": 538.305429801561, ""mean"": 330.0567031640491, ""min"": 100.00438815515838, ""total_rounds"": 200}"
TulipMania__RuleLLM,TulipMania,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 103.62786652206826, ""max_drawdown_pct"": -4.1251557051350165, ""volatility_pct"": 6.5279419931806775}"
TulipMania__RuleLLM,TulipMania,RuleLLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
TulipMania__Rag,TulipMania,Rag,deviation_metrics,"{""final_deviation_pct"": 156.21924028128154, ""max_abs_deviation_pct"": 406.4321368279752, ""mean_abs_deviation_pct"": 224.25686936199298}"
TulipMania__Rag,TulipMania,Rag,price_metrics,"{""final"": 256.21924028128154, ""initial"": 99.95968916258447, ""max"": 506.4321368279752, ""mean"": 324.07545455977504, ""min"": 87.95735676409936, ""total_rounds"": 200}"
TulipMania__Rag,TulipMania,Rag,return_metrics,"{""annualized_volatility_pct"": 145.39456611726987, ""max_drawdown_pct"": -20.377509076315242, ""volatility_pct"": 9.158996760153194}"
TulipMania__Rag,TulipMania,Rag,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
VolatilityClustering__Rule,VolatilityClustering,Rule,deviation_metrics,"{""final_deviation_pct"": 0.3143511415686646, ""max_abs_deviation_pct"": 11.625686307095137, ""mean_abs_deviation_pct"": 3.401638672449981}"
VolatilityClustering__Rule,VolatilityClustering,Rule,price_metrics,"{""final"": 100.31435114156866, ""initial"": 100.83803671958609, ""max"": 111.62568630709514, ""mean"": 102.13016554980084, ""min"": 94.5293863444721, ""total_rounds"": 200}"
VolatilityClustering__Rule,VolatilityClustering,Rule,return_metrics,"{""annualized_volatility_pct"": 19.36996527713138, ""max_drawdown_pct"": -3.332183726742713, ""volatility_pct"": 1.220193119696332}"
VolatilityClustering__Rule,VolatilityClustering,Rule,volume_metrics,"{""mean_volume"": 36.25357479087247, ""total_volume"": 7250.714958174493}"
VolatilityClustering__LLM,VolatilityClustering,LLM,deviation_metrics,"{""final_deviation_pct"": 3.2241570489827605, ""max_abs_deviation_pct"": 35.94493275213324, ""mean_abs_deviation_pct"": 9.782867618127819}"
VolatilityClustering__LLM,VolatilityClustering,LLM,price_metrics,"{""final"": 103.22415704898276, ""initial"": 99.02640499560556, ""max"": 135.94493275213324, ""mean"": 109.77313166808388, ""min"": 99.02640499560556, ""total_rounds"": 200}"
VolatilityClustering__LLM,VolatilityClustering,LLM,return_metrics,"{""annualized_volatility_pct"": 16.717620708728532, ""max_drawdown_pct"": -1.4551524035874988, ""volatility_pct"": 1.0531111168571206}"
VolatilityClustering__LLM,VolatilityClustering,LLM,volume_metrics,"{""mean_volume"": 4.294060415242442, ""total_volume"": 858.8120830484885}"
VolatilityClustering__RuleLLM,VolatilityClustering,RuleLLM,deviation_metrics,"{""final_deviation_pct"": -1.1115635852260795, ""max_abs_deviation_pct"": 26.293940341024978, ""mean_abs_deviation_pct"": 6.9591328514156805}"
VolatilityClustering__RuleLLM,VolatilityClustering,RuleLLM,price_metrics,"{""final"": 98.88843641477392, ""initial"": 100.83825660350377, ""max"": 126.29394034102498, ""mean"": 106.37511046427473, ""min"": 97.85813855312412, ""total_rounds"": 200}"
VolatilityClustering__RuleLLM,VolatilityClustering,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 15.933897216318258, ""max_drawdown_pct"": -1.0370922851958806, ""volatility_pct"": 1.003741177391487}"
VolatilityClustering__RuleLLM,VolatilityClustering,RuleLLM,volume_metrics,"{""mean_volume"": 4.555924137193227, ""total_volume"": 911.1848274386451}"
VolatilityClustering__Rag,VolatilityClustering,Rag,deviation_metrics,"{""final_deviation_pct"": 2.0898005475351766, ""max_abs_deviation_pct"": 22.742117104605683, ""mean_abs_deviation_pct"": 6.9012670516117005}"
VolatilityClustering__Rag,VolatilityClustering,Rag,price_metrics,"{""final"": 102.08980054753518, ""initial"": 99.4635054747055, ""max"": 122.74211710460568, ""mean"": 106.7152555846997, ""min"": 98.26981179523813, ""total_rounds"": 200}"
VolatilityClustering__Rag,VolatilityClustering,Rag,return_metrics,"{""annualized_volatility_pct"": 23.001559082514746, ""max_drawdown_pct"": -1.0540571009381963, ""volatility_pct"": 1.4489620261688814}"
VolatilityClustering__Rag,VolatilityClustering,Rag,volume_metrics,"{""mean_volume"": 4.82159392292194, ""total_volume"": 964.318784584388}"
Volmageddon__Rule,Volmageddon,Rule,deviation_metrics,"{""final_deviation_pct"": -1.6083357832979552, ""max_abs_deviation_pct"": 3.3784703823815105, ""mean_abs_deviation_pct"": 1.2026696885125996}"
Volmageddon__Rule,Volmageddon,Rule,price_metrics,"{""final"": 14.758749632505307, ""initial"": 15.021747646864622, ""max"": 15.366595472324256, ""mean"": 14.899983291062163, ""min"": 14.493229442642773, ""total_rounds"": 200}"
Volmageddon__Rule,Volmageddon,Rule,return_metrics,"{""annualized_volatility_pct"": 5.49297349376919, ""max_drawdown_pct"": -1.20932349016141, ""volatility_pct"": 0.34602480530435425}"
Volmageddon__Rule,Volmageddon,Rule,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
Volmageddon__LLM,Volmageddon,LLM,deviation_metrics,"{""final_deviation_pct"": 1692.4979988475584, ""max_abs_deviation_pct"": 3062.10613991023, ""mean_abs_deviation_pct"": 1163.9074766358988}"
Volmageddon__LLM,Volmageddon,LLM,price_metrics,"{""final"": 268.8746998271338, ""initial"": 15.012060816083164, ""max"": 474.3159209865345, ""mean"": 189.25227225604257, ""min"": 0.01, ""total_rounds"": 200}"
Volmageddon__LLM,Volmageddon,LLM,return_metrics,"{""annualized_volatility_pct"": 3541719.0710047404, ""max_drawdown_pct"": -99.99590999693018, ""volatility_pct"": 223107.33036983942}"
Volmageddon__LLM,Volmageddon,LLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
Volmageddon__RuleLLM,Volmageddon,RuleLLM,deviation_metrics,"{""final_deviation_pct"": 234.99303080140646, ""max_abs_deviation_pct"": 2422.90270968133, ""mean_abs_deviation_pct"": 697.6443311281253}"
Volmageddon__RuleLLM,Volmageddon,RuleLLM,price_metrics,"{""final"": 50.24895462021097, ""initial"": 15.025916807114347, ""max"": 378.4354064521995, ""mean"": 119.61751774946607, ""min"": 14.741751970998275, ""total_rounds"": 200}"
Volmageddon__RuleLLM,Volmageddon,RuleLLM,return_metrics,"{""annualized_volatility_pct"": 145.7180240245013, ""max_drawdown_pct"": -2.8780653589960252, ""volatility_pct"": 9.17937269306109}"
Volmageddon__RuleLLM,Volmageddon,RuleLLM,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
Volmageddon__Rag,Volmageddon,Rag,deviation_metrics,"{""final_deviation_pct"": 1.529548702012195, ""max_abs_deviation_pct"": 3.5991667233033793, ""mean_abs_deviation_pct"": 0.8941801883294641}"
Volmageddon__Rag,Volmageddon,Rag,price_metrics,"{""final"": 15.22943230530183, ""initial"": 14.987033639128631, ""max"": 15.539875008495507, ""mean"": 15.12933166512705, ""min"": 14.916979795260428, ""total_rounds"": 200}"
Volmageddon__Rag,Volmageddon,Rag,return_metrics,"{""annualized_volatility_pct"": 5.701931952533072, ""max_drawdown_pct"": -1.3714781554905096, ""volatility_pct"": 0.3591879509289394}"
Volmageddon__Rag,Volmageddon,Rag,volume_metrics,"{""mean_volume"": 0.0, ""total_volume"": 0.0}"
